voltage1 (V),voltage2 (V)
1.629299722281564,1.507546006653035
1.6120491958372754,1.5057959532456433
1.6127992187261575,1.4991707510605183
1.6231745353556932,1.490920499282815
1.6405500656147955,1.4882954191717277
1.6590506302072208,1.4890454420606098
1.6728010498367258,1.4835452742088078
1.6730510574663533,1.4740449842829677
1.6506753746147038,1.4555444196905423
1.644675191503647,1.441418988616596
1.6593006378368482,1.4389189123203223
1.6754261299478135,1.4389189123203223
1.6776761986144597,1.4302936490981781
1.6475502792443617,1.41916830957976
1.63154979094821,1.4114180730613117
1.6454252143925292,1.4082929776909696
1.6524254280220954,1.4137931455427717
1.6566755577257606,1.4234184392834255
1.6729260536515398,1.423168431653798
1.6788012329477828,1.4190433057649465
1.6710509964293345,1.412918118839076
1.6506753746147038,1.4000427259132666
1.6661758476516009,1.3797921079134496
1.7035519882808923,1.3741669362468338
1.710802209540086,1.38354222235786
1.6825513473921934,1.3871673329874568
1.6635507675405132,1.3864173100985748
1.6162993255409406,1.3817921689504684
1.607424054689169,1.379292092654195
1.6201744438001648,1.3747919553209023
1.6371749626148258,1.3692917874691002
1.6551755119479965,1.3635416119876704
1.6535504623554185,1.3719168675801874
1.6380499893185219,1.383167210913419
1.6294247260963775,1.384417249061556
1.6361749320963164,1.375291970580157
1.654550492873928,1.3659166844691304
1.6640507827997681,1.3702918179876094
1.6580505996887114,1.3850422681356243
1.6520504165776544,1.3945425580614643
1.6513003936887722,1.3914174626911222
1.6473002716147345,1.3877923520615254
1.6504253669850764,1.3896674092837307
1.6683009125034334,1.3905424359874266
1.6975518051698355,1.3860422986541339
1.7210525223548083,1.3802921231727043
1.6923016449476609,1.3819171727652821
1.6072990508743554,1.3901674245429854
1.5751730704672384,1.4067929319132053
1.5896735129856259,1.4049178746910003
1.6046739707632678,1.399417706839198
1.6159243140964994,1.4009177526169623
1.628424695577868,1.410918057802057
1.6416750999481187,1.4214183782464065
1.6655508285775322,1.423543443098239
1.6698009582811977,1.4204183477278969
1.6465502487258523,1.4144181646168401
1.6191744132816552,1.414043153172399
1.6020488906521806,1.4214183782464065
1.61254921109653,1.4294186223944823
1.613799249244667,1.4372938627277445
1.6095491195410014,1.4459191259498887
1.6136742454298534,1.4511692861720633
1.6196744285409101,1.4482941984313487
1.6160493179113133,1.449669240394299
1.6116741843928344,1.462044618060854
1.6207994628742333,1.4710448927274393
1.63867500839259,1.4754200262459183
1.6449251991332745,1.477920102542192
1.638299996948149,1.4809201940977201
1.6327998290963468,1.489795464949492
1.594798669392987,1.5041709036530655
1.5849233680227057,1.5050459303567616
1.6086740928373058,1.5019208349864193
1.6286747032074953,1.5077960142826623
1.6107991576891385,1.5195463728751488
1.5876734519486069,1.5282966399121067
1.5849233680227057,1.5206714072084722
1.588423474837489,1.5050459303567616
1.5890484939115572,1.4931705679494613
1.6017988830225531,1.5015458235419783
1.616549333170568,1.5245465254676962
1.611799188207648,1.5322967619861447
1.5954236884670552,1.5256715598010193
1.57692312387463,1.518296334727012
1.5719229712820828,1.5110461134678184
1.5795482039857174,1.5069209875789666
1.590798547318949,1.505545945616016
1.607049043244728,1.5074210028382216
1.612174199652089,1.5130461745048374
1.6171743522446362,1.5105460982085634
1.634299874874111,1.5021708426160465
1.6515504013183995,1.4974206976531268
1.6504253669850764,1.4981707205420087
1.6211744743186742,1.5021708426160465
1.6039239478743859,1.5049209265419476
1.6004238410596028,1.507170995208594
1.6131742301705987,1.5066709799493394
1.625174596392712,1.5041709036530655
1.6205494552446058,1.5047959227271341
1.631174779503769,1.5066709799493394
1.6573005767998292,1.5129211706900234
1.6332998443556017,1.5230464796899321
1.5999238258003479,1.5264215826899015
1.5807982421338542,1.5216714377269813
1.5774231391338847,1.5181713309121982
1.5866734214300973,1.5152962431714836
1.6017988830225531,1.5080460219122898
1.6136742454298534,1.5050459303567616
1.6349248939481797,1.503170873134556
1.6530504470961638,1.5050459303567616
1.6369249549851985,1.509171056245613
1.6254246040223395,1.504420911282693
1.6262996307260353,1.5006707968382824
1.6247995849482713,1.500420789208655
1.629299722281564,1.5030458693197426
1.6381749931333354,1.4995457625049593
1.6389250160222175,1.48429529709769
1.6614257026886807,1.4724199346903897
1.6508003784295175,1.4824202398754844
1.6086740928373058,1.4965456709494307
1.6002988372447888,1.4952956328012939
1.6294247260963775,1.4890454420606098
1.630424756614887,1.4890454420606098
1.6357999206518754,1.4866703695791499
1.657800592059084,1.476295052949614
1.684676412244026,1.4704198736533707
1.691051606799524,1.4702948698385572
1.6619257179479354,1.4749200109866634
1.6501753593554491,1.4694198431348613
1.6641757866145819,1.458794518875698
1.6623007293923764,1.4595445417645803
1.6415500961333047,1.471544907986694
1.6369249549851985,1.4784201178014467
1.6404250617999818,1.4707948850978119
1.6484253059480574,1.4555444196905423
1.6590506302072208,1.4400439466536454
1.6804262825403606,1.431918698690756
1.6945517136143071,1.4347937864314706
1.6770511795403913,1.4421690115054782
1.667300881984924,1.4389189123203223
1.6665508590960418,1.4280435804315317
1.6686759239478743,1.4199183324686422
1.6811763054292428,1.4291686147648548
1.698176824243904,1.4354188055055392
1.7204275032807397,1.4367938474684896
1.736552995391705,1.439043916135136
1.7193024689474166,1.4526693319498276
1.700176885280923,1.4647947019867549
1.7039269997253335,1.4610445875423446
1.7211775261696218,1.451669301431318
1.7278027283547472,1.4515442976165045
1.7186774498733484,1.4552944120609148
1.7114272286141545,1.4574194769127478
1.7125522629474779,1.450169255653554
1.7264276863917967,1.4351687978759118
1.7265526902066104,1.4297936338389234
1.7221775566881314,1.4391689199499496
1.730302804651021,1.445419110690634
1.741678151799066,1.4304186529129916
1.7680539567247535,1.4107930539872433
1.801554979094821,1.406917935728019
1.7905546433912167,1.4137931455427717
1.717552415540025,1.410918057802057
1.6976768089846492,1.3916674703207497
1.717177404095584,1.3810421460615863
1.7281777397991884,1.3894174016541032
1.7216775414288765,1.404542863246559
1.7299277932065797,1.4162932218390454
1.7554285714285716,1.41204309213538
1.7526784875026704,1.4095430158391065
1.7395530869472335,1.4137931455427717
1.740178106021302,1.407792962431715
1.7331778923917356,1.4016677755058444
1.7230525833918273,1.4061679128391371
1.7226775719473861,1.4169182409131138
1.7289277626880704,1.4170432447279275
1.7271777092806788,1.4030428174687948
1.7234275948362683,1.3931675160985137
1.7209275185399944,1.3922924893948179
1.7181774346140937,1.3969176305429243
1.753178502761925,1.384417249061556
1.7954297921689504,1.3686667683950315
1.7388030640583514,1.3934175237281412
1.6744260994293039,1.419293313394574
1.6821763359477524,1.4136681417279582
1.7453032624286628,1.3952925809503465
1.743803216650899,1.3869173253578295
1.7046770226142156,1.4001677297280801
1.675676137577441,1.412918118839076
1.6549255043183693,1.4244184698019349
1.6621757255775629,1.4269185460982088
1.6809262977996156,1.4226684163945433
1.6936766869106112,1.4170432447279275
1.6784262215033416,1.4121680959501939
1.6743010956144901,1.4092930082094792
1.6805512863551746,1.418043275246437
1.6878015076143682,1.4126681112094486
1.7000518814661092,1.3995427106540117
1.6936766869106112,1.3867923215430158
1.7085521408734399,1.382417188024537
1.699676870021668,1.381542161320841
1.686676473281045,1.3924174932096316
