voltage1 (V),voltage2 (V)
1.680375,1.5675000000000001
1.5346250000000001,1.694375
1.5625,1.735125
1.6932500000000001,1.59075
1.591,1.6243750000000001
1.519875,1.71775
1.675375,1.59575
1.617375,1.651875
1.5465,1.79325
1.696125,1.676625
1.689,1.6105
1.541625,1.726375
1.654875,1.665875
1.72525,1.5598750000000001
1.574125,1.702625
1.607875,1.704
1.73275,1.554125
1.640625,1.6495
1.5755000000000001,1.736875
1.712375,1.58075
1.67875,1.568
1.576875,1.783625
1.71775,1.707375
1.74625,1.582875
1.58375,1.69925
1.633625,1.67775
1.744,1.568875
1.6323750000000001,1.693875
1.61,1.737125
1.7425,1.590875
1.6755,1.608375
1.623,1.74
1.752,1.584875
1.652875,1.642125
1.58125,1.736
1.741625,1.652125
1.722625,1.61425
1.57625,1.745125
1.6912500000000001,1.664625
1.748125,1.5305
1.603875,1.685
1.63525,1.72075
1.75,1.575125
1.640625,1.626875
1.589625,1.750375
1.7570000000000001,1.6572500000000001
1.72625,1.619625
1.57775,1.749875
1.68825,1.67775
1.739,1.559375
1.603375,1.692375
1.6343750000000001,1.668375
1.732625,1.518375
1.636875,1.705125
1.6035,1.79925
1.742875,1.61725
1.707,1.6103750000000001
1.57175,1.7381250000000001
1.7235,1.646875
1.7337500000000001,1.591375
1.587625,1.74025
1.676125,1.674375
1.750125,1.54575
1.602,1.701
1.63025,1.732875
1.77075,1.58975
1.68475,1.6320000000000001
1.5865,1.7325
1.725875,1.630125
1.729875,1.595375
1.585625,1.729625
1.6868750000000001,1.68375
1.74725,1.529625
1.610125,1.686625
1.626125,1.749625
1.75675,1.601875
1.68075,1.6496250000000001
1.5931250000000001,1.7615
1.733,1.636875
1.707625,1.5975000000000001
1.577125,1.744125
1.73275,1.634625
1.7105000000000001,1.6031250000000001
1.577625,1.741
1.70625,1.6265
1.734875,1.543
1.577625,1.746625
1.689375,1.697375
1.747875,1.571
1.58975,1.738375
1.664875,1.700375
1.7537500000000001,1.5482500000000001
1.604625,1.7028750000000001
1.6380000000000001,1.727375
1.7610000000000001,1.5911250000000001
1.649,1.673125
1.60175,1.75275
1.756125,1.60825
1.70725,1.564875
1.587625,1.7465
1.7201250000000001,1.666875
1.756125,1.567625
1.601375,1.746125
1.68225,1.721625
1.7477500000000001,1.570375
1.61325,1.6885000000000001
1.62725,1.73225
1.761125,1.576125
1.663875,1.66025
1.5971250000000001,1.71775
1.7445,1.61375
1.70275,1.657375
1.596125,1.755625
1.729875,1.630125
1.728375,1.608125
1.5845,1.747125
1.687375,1.664125
1.750125,1.545625
1.6055,1.70875
1.6463750000000001,1.741875
1.753625,1.5885
1.64075,1.6545
1.597875,1.738375
1.746375,1.607375
1.714,1.626625
1.589,1.78925
1.719375,1.67875
1.740875,1.564625
1.577125,1.71125
1.6728750000000001,1.696375
1.75525,1.57325
1.57625,1.731
1.671875,1.662875
1.7397500000000001,1.560125
1.5935000000000001,1.736875
1.659875,1.71375
1.743625,1.571625
1.61325,1.666
1.609625,1.716375
1.74825,1.619375
1.670375,1.685125
1.588625,1.764625
1.74275,1.6475
1.713125,1.61425
1.581,1.749125
1.7,1.64575
1.7305,1.5355
1.5755000000000001,1.741625
1.677125,1.71825
1.755125,1.580125
1.60425,1.6745
1.61825,1.705875
1.7493750000000001,1.619375
1.6485,1.7041250000000001
1.594625,1.74125
1.748625,1.6005
1.6928750000000001,1.6585
1.5911250000000001,1.7385
1.7285,1.602875
1.699375,1.619375
1.58375,1.798
1.7201250000000001,1.683375
1.7377500000000001,1.56925
1.5715000000000001,1.717875
1.67575,1.658625
1.735875,1.5602500000000001
1.594875,1.728
1.649375,1.705625
1.753125,1.560125
1.6416250000000001,1.683625
1.60525,1.750875
1.745625,1.604125
1.687875,1.6285
1.584125,1.74725
1.71925,1.6325
1.7125000000000001,1.627
1.57325,1.75725
1.70475,1.624125
1.68475,1.61225
1.546375,1.749125
1.681,1.671
1.6545,1.637
1.516,1.745
1.6645,1.63975
1.692,1.5991250000000001
1.548,1.770875
1.65175,1.6375
1.666125,1.551
1.52225,1.75125
1.612125,1.706625
1.6835,1.57125
1.54075,1.71725
1.576,1.71175
1.692625,1.5795000000000001
1.57375,1.69225
1.523625,1.7457500000000001
1.670125,1.600125
1.619625,1.60625
1.50975,1.73875
1.6465,1.6403750000000001
1.65775,1.5951250000000001
1.510375,1.752875
1.619125,1.688375
1.688,1.57025
1.544125,1.717375
1.58225,1.69725
1.692,1.559
1.572375,1.6776250000000001
1.533875,1.731375
1.68275,1.615375
1.63125,1.6443750000000001
1.526,1.73325
1.6736250000000001,1.669125
1.66975,1.623875
1.5246250000000001,1.7535
1.635875,1.683
1.701,1.56175
1.563125,1.705
1.606875,1.6985000000000001
1.7161250000000001,1.578125
1.613,1.683375
1.595875,1.707
1.724875,1.557125
1.655375,1.628625
1.578,1.78475
1.732625,1.662125
1.743,1.577
1.591625,1.707375
1.6852500000000001,1.673125
1.77275,1.562375
1.629875,1.68475
1.63725,1.72825
1.7775,1.574
1.697,1.62425
1.6145,1.732
1.7577500000000001,1.638875
1.7533750000000001,1.604
1.613875,1.7265000000000001
1.712,1.633
1.76875,1.528
1.63725,1.703
1.66825,1.749125
1.79525,1.5925
1.69475,1.6435
1.62,1.735125
1.7686250000000001,1.618
1.76025,1.5855000000000001
1.61975,1.720875
1.723625,1.651125
1.781625,1.55075
1.6440000000000001,1.709875
1.673,1.7105000000000001
1.7945,1.576375
1.692625,1.66375
1.626875,1.7413750000000001
1.7733750000000001,1.607875
1.756625,1.5855000000000001
1.624625,1.743125
1.746,1.6555
1.7725,1.5485
1.617125,1.68875
1.683875,1.709
1.797125,1.574625
1.62975,1.71675
1.69,1.699625
1.785375,1.55775
1.650625,1.67225
1.64325,1.714625
1.7845,1.6091250000000001
1.7165000000000001,1.6696250000000001
1.633875,1.721
1.77525,1.614625
1.725375,1.672
1.63225,1.740375
1.7726250000000001,1.616
1.729875,1.59
1.6187500000000001,1.729875
1.7553750000000001,1.64575
1.7706250000000001,1.572375
1.6145,1.718
1.69575,1.683375
1.761125,1.576125
1.6167500000000001,1.69575
1.68875,1.64175
1.7690000000000001,1.581
1.6340000000000001,1.742625
1.65675,1.697875
1.76275,1.534
1.664125,1.6795
1.6183750000000001,1.771125
1.76425,1.607625
1.71625,1.595
1.59275,1.7405
1.7321250000000001,1.6435
1.7513750000000001,1.566625
1.606375,1.720375
1.69275,1.67375
1.7685,1.570875
1.6365,1.70875
1.657,1.705625
1.77775,1.5838750000000001
1.6788750000000001,1.664875
1.614875,1.730625
1.7615,1.609375
1.728,1.6091250000000001
1.606625,1.7615
1.7405,1.657875
1.7635,1.54125
1.608125,1.71175
1.69075,1.70275
1.7766250000000001,1.562
1.637625,1.6745
1.630625,1.6988750000000001
1.7633750000000001,1.587625
1.684625,1.6695
1.6111250000000001,1.7493750000000001
1.745,1.602875
1.712375,1.594375
1.588,1.746625
1.7068750000000001,1.682375
1.7530000000000001,1.5595
1.5945,1.711375
1.6425,1.7237500000000001
1.755125,1.563125
1.647875,1.643125
1.614625,1.729
1.754,1.6223750000000001
1.683125,1.639375
1.581375,1.7425
1.728375,1.6123750000000001
1.729125,1.569125
1.5818750000000001,1.744625
1.7215,1.645375
1.7435,1.52925
1.58775,1.714625
1.676625,1.705875
1.7555,1.56975
1.610625,1.70025
1.6215,1.747125
1.75725,1.5911250000000001
1.673875,1.6360000000000001
1.582375,1.751625
1.7055,1.6091250000000001
1.717375,1.58075
1.60025,1.753875
1.703,1.69775
1.75475,1.55475
1.60625,1.687
1.6335,1.73525
1.7613750000000001,1.5765
1.659375,1.635
1.580375,1.747625
1.725125,1.6287500000000001
1.7108750000000001,1.621125
1.58375,1.764875
1.697125,1.62625
1.727375,1.535875
1.590875,1.748
1.6625,1.727375
1.756,1.561125
1.629625,1.6685
1.609875,1.728625
1.754625,1.61
1.6988750000000001,1.648625
1.587,1.7613750000000001
1.7088750000000001,1.632625
1.729375,1.571375
1.58825,1.730625
1.662125,1.702125
1.74025,1.56825
1.6183750000000001,1.67075
1.6125,1.71125
1.7435,1.593625
1.6695,1.637875
1.5798750000000001,1.7401250000000001
1.717125,1.61175
1.718375,1.601375
1.589375,1.7842500000000001
1.6905000000000001,1.681
1.7341250000000001,1.557375
1.594125,1.7145000000000001
1.621125,1.71025
1.7365,1.534875
1.64575,1.665375
1.604125,1.75875
1.750125,1.59925
1.7075,1.59625
1.57075,1.727
1.691,1.627875
1.7393750000000001,1.56775
1.586125,1.72625
1.6403750000000001,1.687
1.748,1.56975
1.6505,1.690375
1.609875,1.725875
1.7075,1.591375
1.6685,1.630875
1.588625,1.7686250000000001
1.71425,1.659
1.715875,1.5575
1.5705,1.717125
1.66025,1.687375
1.738875,1.537375
1.5831250000000001,1.65625
1.603625,1.7510000000000001
1.75925,1.6195
1.676125,1.667875
1.59,1.737875
1.725625,1.6075
1.687,1.616625
1.572,1.74
1.6855,1.6263750000000001
1.717625,1.56875
1.584625,1.739875
1.64275,1.720375
1.73625,1.577
1.617625,1.6685
1.592,1.724625
1.73325,1.61025
1.674375,1.635125
1.55975,1.74325
1.690625,1.639625
1.72075,1.5655000000000001
1.57825,1.72875
1.647,1.69575
1.7365,1.56175
1.610625,1.6905000000000001
1.5971250000000001,1.742625
1.738375,1.60525
1.672125,1.6147500000000001
1.5655000000000001,1.759625
1.704625,1.685375
1.72825,1.5971250000000001
1.5598750000000001,1.703
1.622875,1.6600000000000001
1.730375,1.558
1.60625,1.69475
1.6085,1.7530000000000001
1.747125,1.61225
1.65775,1.6400000000000001
1.557625,1.758125
1.699125,1.635
1.703125,1.581375
1.562375,1.7341250000000001
1.655875,1.671125
1.726875,1.552625
1.600625,1.70575
1.608125,1.7215
1.72725,1.5911250000000001
1.64825,1.6915
1.5785,1.778125
1.7257500000000001,1.6423750000000001
1.6995,1.61125
1.5658750000000001,1.742625
1.684125,1.68075
1.73525,1.5765
1.5855000000000001,1.710625
1.639875,1.6765
1.731,1.541875
1.564625,1.7335
1.719,1.6400000000000001
1.7261250000000001,1.609375
1.5758750000000001,1.776375
1.68575,1.68975
1.733,1.55125
1.5851250000000001,1.709125
1.643,1.713125
1.7485,1.5535
1.620625,1.64475
1.591,1.74275
1.741625,1.630125
1.68475,1.641375
1.57725,1.749625
1.710625,1.623625
1.7125000000000001,1.600625
1.585,1.751625
1.690125,1.6495
1.727375,1.5505
1.581625,1.71925
1.64425,1.7085000000000001
1.747125,1.5765
1.619375,1.663375
1.597625,1.7035
1.736375,1.6065
1.670375,1.6885000000000001
1.5975000000000001,1.73
1.7355,1.594375
1.681375,1.5945
1.563375,1.705625
1.71875,1.6635
1.73875,1.6185
1.591375,1.75
1.667125,1.674
1.705375,1.537
1.582375,1.699875
1.64225,1.704375
1.749875,1.57325
1.6400000000000001,1.68425
1.5851250000000001,1.7505
1.725625,1.572625
1.668875,1.586625
1.56475,1.73525
1.691875,1.637875
1.6955,1.60225
1.563625,1.745125
1.6675,1.65025
1.720875,1.5422500000000001
1.572,1.71425
1.639,1.691125
1.73025,1.5835000000000001
1.5758750000000001,1.6932500000000001
1.604375,1.69775
1.735875,1.568375
1.6495,1.6496250000000001
1.5865,1.740375
1.71,1.6087500000000001
1.667,1.602
1.551,1.7475
1.677125,1.655125
1.6975,1.574
1.539625,1.724875
1.620125,1.691625
1.709,1.548
1.565125,1.65325
1.550125,1.71925
1.69175,1.594125
1.59525,1.681
1.530875,1.7685
1.67675,1.631625
1.6436250000000001,1.59
1.51,1.7315
1.639125,1.6585
1.6788750000000001,1.5715000000000001
1.53725,1.711625
1.61975,1.678
1.699875,1.54575
1.570125,1.6932500000000001
1.598875,1.729125
1.7257500000000001,1.575125
1.62425,1.63475
1.56875,1.7485
1.7355,1.64525
1.6888750000000001,1.62775
1.5735000000000001,1.733875
1.7061250000000001,1.6235
1.714,1.582
1.586625,1.731625
1.706375,1.6445
1.712,1.55725
1.5795000000000001,1.742
1.735625,1.63025
1.729875,1.563625
1.5845,1.7365
1.7045000000000001,1.665875
1.7630000000000001,1.5685
1.600375,1.7215
1.691875,1.6645
1.754375,1.5395
1.60225,1.6752500000000001
1.667125,1.674375
1.7635,1.5446250000000001
1.628625,1.6952500000000001
1.64725,1.758
1.78375,1.606
1.683,1.63775
1.609875,1.7257500000000001
1.765875,1.606875
1.703125,1.638625
1.601875,1.7315
1.7593750000000001,1.6087500000000001
1.719375,1.61025
1.594625,1.742875
1.7425,1.633125
1.731,1.580875
1.559,1.71675
1.629125,1.619125
1.64575,1.555375
1.573625,1.70975
1.71,1.646625
1.6965000000000001,1.556875
1.42775,1.721875
1.539375,1.6756250000000001
1.7395,1.543
1.661125,1.70425
1.63625,1.6968750000000001
1.6320000000000001,1.5502500000000001
1.555625,1.6875
1.83325,1.77025
1.83975,1.586375
1.36525,1.556125
1.0226250000000001,1.645875
1.654125,1.623125
2.07875,1.67975
1.757625,1.7475
1.594125,1.592625
1.49425,1.514125
1.434375,1.667375
1.74625,1.63325
1.7886250000000001,1.570625
1.479625,1.69075
1.502375,1.6456250000000001
1.663125,1.507625
1.7497500000000001,1.667875
1.844625,1.741875
1.8205,1.5635000000000001
1.3105,1.5030000000000001
0.95275,1.53
1.54975,1.628875
1.9232500000000001,1.699875
1.7850000000000001,1.7115
1.442125,1.509625
1.280375,1.477
1.709625,1.825
2.1885,1.805
1.8687500000000001,1.547625
1.08175,1.514125
1.056,1.479125
1.3935,1.403
1.6425,1.5538750000000001
1.501125,1.63575
1.598,1.5050000000000001
1.728,1.6655
1.991,1.84325
2.004125,1.63875
1.760625,1.5678750000000001
1.631125,1.723
1.7750000000000001,1.652625
1.594,1.4795
1.1888750000000001,1.623625
1.3900000000000001,1.6776250000000001
1.9895,1.57075
1.7281250000000001,1.64575
1.39875,1.64575
1.3505,1.5995000000000001
1.819,1.706375
1.8355000000000001,1.7321250000000001
1.83175,1.601375
1.5265,1.5831250000000001
1.395375,1.757625
1.9275,1.6795
1.748625,1.514125
1.31,1.738
1.571125,1.62225
1.572,1.608375
1.492875,1.6695
1.18975,1.5975000000000001
1.635125,1.669375
2.0295,1.770125
2.112,1.6545
1.8703750000000001,1.572875
1.59,1.746375
1.6155,1.7361250000000001
1.76975,1.568375
1.631625,1.737625
1.530375,1.66975
1.46625,1.57925
1.4717500000000001,1.748125
1.7785,1.6852500000000001
1.914375,1.561625
1.7553750000000001,1.75475
1.6243750000000001,1.771875
1.462875,1.6476250000000001
1.419875,1.597
1.457125,1.6355
1.762125,1.588625
1.854875,1.723875
1.7505,1.81675
1.797,1.56975
1.571125,1.5911250000000001
1.2595,1.798125
1.7713750000000001,1.69175
1.922125,1.605
1.45125,1.7265000000000001
1.502,1.66075
1.451,1.565
1.710625,1.7537500000000001
1.952125,1.736375
1.920375,1.60325
1.647875,1.761125
1.643,1.725125
1.661,1.60775
1.50075,1.7653750000000001
1.274,1.642875
1.5685,1.542375
1.88175,1.687
1.696375,1.737
1.677125,1.5525
1.7415,1.643875
1.501875,1.7495
1.13675,1.625125
1.2593750000000001,1.68675
1.981875,1.7745
2.049,1.603375
1.698125,1.5675000000000001
1.278,1.783125
1.580125,1.711125
1.627875,1.64425
1.5805,1.716875
1.46125,1.6705
1.73125,1.496875
1.8860000000000001,1.6505
1.79475,1.803375
1.572625,1.622
1.18225,1.59125
1.4372500000000001,1.692
1.831375,1.6735
1.2875,1.714625
1.174,1.794875
1.83825,1.595875
1.99725,1.5775000000000001
1.482375,1.73625
1.748375,1.633
2.00075,1.6283750000000001
1.54925,1.857
1.450625,1.7710000000000001
1.269125,1.545
1.3278750000000001,1.693375
1.73625,1.61575
1.436375,1.516
1.66475,1.7325
2.13675,1.790125
1.838375,1.62375
0.608125,1.633375
1.0865,1.614125
1.8265,1.60375
1.462375,1.685375
1.37375,1.718
0.899,1.614875
1.9256250000000001,1.533375
2.172,1.754
1.1243750000000001,1.578625
1.231,1.74425
1.227125,1.7725
0.2475,1.487625
0.734,1.48625
1.511875,1.681
2.377625,1.46825
1.194125,1.458375
1.375,1.8311250000000001
2.449625,1.924
2.422875,1.6260000000000001
1.019375,1.6636250000000001
0.276,1.58125
0.63225,1.545125
1.408875,1.51275
1.343625,1.204375
2.075625,1.357875
1.35725,1.95175
1.985125,1.99225
1.91425,1.666625
1.542125,1.686
1.7245000000000001,1.502625
1.5055,1.38425
1.386125,1.6275
2.1786250000000003,1.7755
2.13425,1.741
1.9236250000000001,1.677125
1.96875,1.7906250000000001
2.0325,1.695625
1.7555,1.683625
1.20575,1.711625
1.584625,1.6145
2.1742500000000002,1.6067500000000001
2.186,1.721625
1.959875,1.621
1.5965,1.623625
1.637,1.754875
1.54575,1.6612500000000001
1.8785,1.628625
2.0067500000000003,1.77
1.9405000000000001,1.624125
1.867,1.59625
1.6645,1.676125
1.658125,1.6928750000000001
1.63875,1.53125
1.8035,1.7255
2.109875,1.6912500000000001
2.021875,1.5362500000000001
1.650375,1.619
1.7277500000000001,1.666625
1.936375,1.544375
1.817375,1.6835
1.798875,1.730875
1.8435000000000001,1.5482500000000001
1.165375,1.598
1.207,1.83125
2.495875,1.7055
2.44325,1.7257500000000001
1.785625,1.8315000000000001
1.6765,1.72425
1.762625,1.673125
1.744625,1.829375
1.8923750000000001,1.71875
1.901,1.54875
1.73525,1.71325
1.705625,1.734
1.728625,1.488875
1.8042500000000001,1.611375
1.916375,1.7570000000000001
1.97675,1.65575
1.8225,1.598125
1.693125,1.7902500000000001
1.8715,1.596125
1.90675,1.509625
1.7655,1.730375
1.8202500000000001,1.65175
1.801125,1.5275
1.784125,1.7255
1.9472500000000001,1.718875
1.983125,1.55725
1.74125,1.610875
1.422,1.6560000000000001
1.7842500000000001,1.633375
2.1390000000000002,1.6395
1.9893750000000001,1.69625
1.8980000000000001,1.585625
1.84225,1.56125
1.75275,1.7257500000000001
1.885,1.64925
1.93,1.526125
1.7477500000000001,1.71925
1.7935,1.684375
1.84225,1.53025
1.680625,1.66375
1.8415000000000001,1.741625
2.06025,1.6045
1.904125,1.621
1.726625,1.718625
1.865,1.62725
1.8995,1.6145
1.7733750000000001,1.720625
1.8607500000000001,1.59825
1.79675,1.55325
1.49275,1.7655
1.7982500000000001,1.635125
1.9855,1.48425
1.774375,1.6895
1.893125,1.74725
1.998625,1.57275
1.7625,1.6500000000000001
1.7317500000000001,1.703125
1.8880000000000001,1.594875
1.79575,1.68075
1.75425,1.720375
1.87225,1.569125
1.7865,1.659375
1.7373750000000001,1.74825
1.855625,1.5865
1.76225,1.5698750000000001
1.7065000000000001,1.75475
1.8695,1.660125
1.79775,1.585625
1.718875,1.79725
1.887375,1.686375
1.844375,1.612875
1.69025,1.707125
1.7905,1.624
1.875375,1.635
1.737,1.7705
1.8078750000000001,1.650375
1.805375,1.52875
1.510625,1.6908750000000001
1.77875,1.687375
1.867,1.602875
1.652625,1.7826250000000001
1.749875,1.701
1.9116250000000001,1.5375
1.758375,1.649375
1.712375,1.6085
1.78675,1.50825
1.7457500000000001,1.731
1.729375,1.771875
1.8425,1.577
1.734375,1.56075
1.6536250000000001,1.74825
1.84,1.70875
1.7650000000000001,1.657375
1.623,1.7075
1.768,1.6245
1.8062500000000001,1.633125
1.666,1.74825
1.751625,1.60825
1.7686250000000001,1.523625
1.61125,1.739875
1.712,1.668875
1.779375,1.5315
1.6025,1.689625
1.6832500000000001,1.683125
1.803375,1.6287500000000001
1.637125,1.7315
1.645875,1.67875
1.724,1.5831250000000001
1.6155,1.695375
1.708375,1.72825
1.826875,1.60175
1.676125,1.709
1.633375,1.75725
1.781375,1.61825
1.704375,1.697625
1.599375,1.765125
1.7557500000000001,1.598
1.7141250000000001,1.59325
1.5895000000000001,1.740375
1.743125,1.65625
1.728875,1.64275
1.61125,1.78
1.75425,1.667875
1.721625,1.66425
1.586875,1.7870000000000001
1.7181250000000001,1.6536250000000001
1.732375,1.57475
1.579625,1.691625
1.64575,1.594
1.71275,1.592125
1.635875,1.813625
1.7101250000000001,1.716
1.71425,1.57275
1.580875,1.744875
1.705,1.688375
1.7475,1.540875
1.55925,1.68625
1.665,1.72
1.7766250000000001,1.586375
1.616125,1.675125
1.611375,1.661125
1.7121250000000001,1.52325
1.634625,1.750625
1.61825,1.8235000000000001
1.754,1.625125
1.6656250000000001,1.632625
1.556625,1.7465
1.722375,1.637875
1.68575,1.61625
1.556875,1.7477500000000001
1.697,1.686125
1.6945000000000001,1.659125
1.545,1.7650000000000001
1.65625,1.654125
1.708375,1.572875
1.559,1.751875
1.655375,1.68075
1.704375,1.581
1.5322500000000001,1.7845
1.605,1.71375
1.70075,1.518375
1.584375,1.715375
1.655875,1.7417500000000001
1.720375,1.60575
1.564625,1.73925
1.6103750000000001,1.7477500000000001
1.7281250000000001,1.584375
1.602125,1.69975
1.583375,1.75875
1.717,1.599625
1.629,1.638125
1.558625,1.70425
1.711625,1.633875
1.650875,1.737875
1.54925,1.79125
1.7065000000000001,1.651
1.6935,1.6067500000000001
1.5405,1.757625
1.6600000000000001,1.672625
1.703,1.57625
1.567,1.74675
1.662125,1.69625
1.71475,1.58025
1.590125,1.71725
1.62,1.7495
1.7081250000000001,1.605875
1.6,1.6808750000000001
1.579625,1.7061250000000001
1.7125000000000001,1.565375
1.6275,1.70425
1.568375,1.8065
1.729125,1.6403750000000001
1.668375,1.655125
1.542,1.79325
1.686625,1.6580000000000001
1.71475,1.570375
1.5585,1.735875
1.65775,1.6748750000000001
1.700125,1.57175
1.552125,1.709875
1.644875,1.693
1.71875,1.5835000000000001
1.582125,1.753875
1.58875,1.760875
1.7115,1.5791250000000001
1.6127500000000001,1.653
1.5565,1.775125
1.703875,1.6075
1.6605,1.6155
1.544875,1.7822500000000001
1.68275,1.685
1.7061250000000001,1.614
1.54575,1.74675
1.608875,1.697875
1.706625,1.5362500000000001
1.57625,1.683125
1.5775000000000001,1.77175
1.71625,1.6195
1.630125,1.643125
1.543125,1.747875
1.686125,1.6415
1.6796250000000001,1.5818750000000001
1.533875,1.7105000000000001
1.6715,1.6812500000000001
1.713875,1.61225
1.562875,1.7413750000000001
1.628625,1.6672500000000001
1.695125,1.531375
1.570875,1.71675
1.59625,1.744
1.718625,1.554375
1.6105,1.623125
1.5645,1.7846250000000001
1.72125,1.647375
1.67375,1.6255
